ParticipantID,BirthDate,Education,Institution,Ethnicity,Gender,Language,Major,Order,Condition,Passage,PassageType,Session,Question,QuestionType,PretestRecognition,Recognition,Readability,Learnability
8,2000-11-14,Current undergraduate student,University of Delaware,White / Caucasian,Female,English,Mechanical Engineering,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ6,Factual,0,1,Linear Text,Hybrid Map
8,2000-11-14,Current undergraduate student,University of Delaware,White / Caucasian,Female,English,Mechanical Engineering,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,1,Linear Text,Hybrid Map
8,2000-11-14,Current undergraduate student,University of Delaware,White / Caucasian,Female,English,Mechanical Engineering,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,1,Linear Text,Hybrid Map
8,2000-11-14,Current undergraduate student,University of Delaware,White / Caucasian,Female,English,Mechanical Engineering,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Linear Text,Hybrid Map
8,2000-11-14,Current undergraduate student,University of Delaware,White / Caucasian,Female,English,Mechanical Engineering,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Linear Text,Hybrid Map
8,2000-11-14,Current undergraduate student,University of Delaware,White / Caucasian,Female,English,Mechanical Engineering,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,1,Linear Text,Hybrid Map
8,2000-11-14,Current undergraduate student,University of Delaware,White / Caucasian,Female,English,Mechanical Engineering,1,Hybrid Map,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,0,Linear Text,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,Immediately,zlS4Gh2AXaLZV7HM2oXdQ0,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 3 Days,zlS4Gh2AXaLZV7HM2oXdQ0,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 1 Week,zlS4Gh2AXaLZV7HM2oXdQ0,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,Immediately,zlS4Gh2AXaLZV7HM2oXdQ1,Factual,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 3 Days,zlS4Gh2AXaLZV7HM2oXdQ1,Factual,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 1 Week,zlS4Gh2AXaLZV7HM2oXdQ1,Factual,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,Immediately,zlS4Gh2AXaLZV7HM2oXdQ2,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 3 Days,zlS4Gh2AXaLZV7HM2oXdQ2,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 1 Week,zlS4Gh2AXaLZV7HM2oXdQ2,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,Immediately,zlS4Gh2AXaLZV7HM2oXdQ3,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 3 Days,zlS4Gh2AXaLZV7HM2oXdQ3,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 1 Week,zlS4Gh2AXaLZV7HM2oXdQ3,Factual,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,Immediately,zlS4Gh2AXaLZV7HM2oXdQ4,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 3 Days,zlS4Gh2AXaLZV7HM2oXdQ4,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 1 Week,zlS4Gh2AXaLZV7HM2oXdQ4,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,Immediately,zlS4Gh2AXaLZV7HM2oXdQ5,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 3 Days,zlS4Gh2AXaLZV7HM2oXdQ5,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 1 Week,zlS4Gh2AXaLZV7HM2oXdQ5,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,Immediately,zlS4Gh2AXaLZV7HM2oXdQ6,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 3 Days,zlS4Gh2AXaLZV7HM2oXdQ6,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 1 Week,zlS4Gh2AXaLZV7HM2oXdQ6,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,Immediately,zlS4Gh2AXaLZV7HM2oXdQ7,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 3 Days,zlS4Gh2AXaLZV7HM2oXdQ7,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,0,Linear Text,Conservationist  and Diplomat: The Grey Areas of Panda Conservation,ACT Social Sciences,After 1 Week,zlS4Gh2AXaLZV7HM2oXdQ7,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ0,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ0,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ0,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ1,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ1,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ1,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ2,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ2,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ2,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ3,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ3,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ3,Inferential,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ4,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ4,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ4,Inferential,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ5,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ5,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ5,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ6,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ6,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ6,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ7,Factual,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ7,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ7,Factual,0,0,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,Immediately,xuNQUYbAEFfTD1PHuLGVQ8,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 3 Days,xuNQUYbAEFfTD1PHuLGVQ8,Factual,0,1,Hybrid Map,Hybrid Map
9,2000-12-11,Current undergraduate student,"University of California, Berkeley",White / Caucasian - Asian,Female,English,Psychology,1,Hybrid Map,The Jaws That Jump,ACT Natural Sciences,After 1 Week,xuNQUYbAEFfTD1PHuLGVQ8,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ0,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ1,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ2,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ3,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ4,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ5,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ5,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ5,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ6,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ6,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ6,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ7,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ8,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,Immediately,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 3 Days,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,0,Linear Text,The Hearing of the Barn Owl,ACT Natural Sciences,After 1 Week,6rc4k1su3txN6ZK4CJ0hQ9,Factual,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ0,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ0,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ0,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ1,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ1,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ1,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ2,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ2,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ2,Inferential,0,0,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,Immediately,lmGQvzSit4LBTj1ZptotQ3,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 3 Days,lmGQvzSit4LBTj1ZptotQ3,Inferential,0,1,Hybrid Map,Hybrid Map
10,1998-04-20,Current Master's student,University of Michigan,Asian,Male,Chinese,Computer and Information Systems,1,Hybrid Map,How to Watch Television,ACT Social Sciences,After 1 Week,lmGQvzSit4LBTj1ZptotQ3,Inferential,0,1,Hybrid Map,Hybrid Map
